costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,fyear,xintopt
A,USD,STD,INDL,C,LNWO,2005-12-31,010991,2005,9.1990
I,USD,STD,INDL,C,CF.7,1995-12-31,010992,1995,
I,USD,STD,INDL,C,CF.7,1996-12-31,010992,1996,3.0520
I,USD,STD,INDL,C,CF.7,1997-12-31,010992,1997,4.0410
I,USD,STD,INDL,C,UWR,1995-12-31,010993,1995,
I,USD,STD,INDL,C,UWR,1996-12-31,010993,1996,-0.0690
I,USD,STD,INDL,C,UWR,1997-12-31,010993,1997,-0.0240
I,USD,STD,INDL,C,UWR,1998-12-31,010993,1998,-0.2110
I,USD,STD,INDL,C,UWR,1999-12-31,010993,1999,-0.1740
I,USD,STD,INDL,C,DLOV,1995-09-30,010994,1995,
I,USD,STD,INDL,C,DLOV,1996-09-30,010994,1996,
I,USD,STD,INDL,C,DLOV,1997-09-30,010994,1997,
I,USD,STD,INDL,C,DLOV,1998-09-30,010994,1998,
I,USD,STD,INDL,C,DLOV,1999-09-30,010994,1999,
I,USD,STD,INDL,C,DLOV,2000-09-30,010994,2000,
I,USD,STD,INDL,C,DLOV,2001-09-30,010994,2001,
I,USD,STD,INDL,C,DLOV,2002-09-30,010994,2002,
I,USD,STD,INDL,C,DLOV,2003-09-30,010994,2003,
I,USD,STD,INDL,C,DLOV,2004-09-30,010994,2004,
I,USD,STD,INDL,C,DLOV,2005-09-30,010994,2005,0.4780
I,USD,STD,INDL,C,UTLV,1995-08-31,010998,1995,
I,USD,STD,INDL,C,UTLV,1996-08-31,010998,1996,
I,USD,STD,INDL,C,UTLV,1997-08-31,010998,1997,
I,USD,STD,INDL,C,UTLV,1998-08-31,010998,1998,
A,USD,STD,INDL,C,UTL,1995-12-31,010999,1995,
A,USD,STD,INDL,C,UTL,1996-12-31,010999,1996,
A,USD,STD,INDL,C,UTL,1997-12-31,010999,1997,
A,USD,STD,INDL,C,UTL,1998-12-31,010999,1998,
A,USD,STD,INDL,C,UTL,1999-12-31,010999,1999,
A,USD,STD,INDL,C,UTL,2000-12-31,010999,2000,
A,USD,STD,INDL,C,UTL,2001-12-31,010999,2001,
A,USD,STD,INDL,C,UTL,2002-12-31,010999,2002,
A,USD,STD,INDL,C,UTL,2003-12-31,010999,2003,
A,USD,STD,INDL,C,UTL,2004-12-31,010999,2004,
A,USD,STD,INDL,C,UTL,2005-12-31,010999,2005,
I,USD,STD,INDL,C,UTR.,1995-01-31,011001,1994,
I,USD,STD,INDL,C,UTR.,1996-01-31,011001,1995,
I,USD,STD,INDL,C,UTR.,1997-01-31,011001,1996,1.3970
I,USD,STD,INDL,C,UTR.,1998-01-31,011001,1997,1.8040
I,USD,STD,INDL,C,UTR.,1999-01-31,011001,1998,7.2720
I,USD,STD,INDL,C,UVX,1995-02-28,011003,1994,
I,USD,STD,INDL,C,UVX,1996-02-29,011003,1995,
I,USD,STD,INDL,C,CANRQ,1995-08-31,011010,1995,
I,USD,STD,INDL,C,CANRQ,1996-08-31,011010,1996,
I,USD,STD,INDL,C,CANRQ,1997-12-31,011010,1997,
I,USD,STD,INDL,C,CANRQ,1998-12-31,011010,1998,
I,USD,STD,INDL,C,CANRQ,1999-12-31,011010,1999,
I,USD,STD,INDL,C,CANRQ,2000-12-31,011010,2000,0.9250
I,USD,STD,INDL,C,CANRQ,2001-12-31,011010,2001,1.3350
I,USD,STD,INDL,C,CANRQ,2002-12-31,011010,2002,0.9250
I,USD,STD,INDL,C,CANRQ,2003-12-31,011010,2003,0.5100
I,USD,STD,INDL,C,CANRQ,2004-12-31,011010,2004,0.0000
I,USD,STD,INDL,C,CANRQ,2005-12-31,011010,2005,0.0000
A,USD,STD,INDL,C,SXT,1995-09-30,011012,1995,
A,USD,STD,INDL,C,SXT,1996-09-30,011012,1996,0.3310
A,USD,STD,INDL,C,SXT,1997-09-30,011012,1997,1.5680
A,USD,STD,INDL,C,SXT,1998-09-30,011012,1998,1.5240
A,USD,STD,INDL,C,SXT,1999-09-30,011012,1999,1.9130
A,USD,STD,INDL,C,SXT,2000-12-31,011012,2000,1.5010
A,USD,STD,INDL,C,SXT,2001-12-31,011012,2001,1.7380
A,USD,STD,INDL,C,SXT,2002-12-31,011012,2002,1.5890
A,USD,STD,INDL,C,SXT,2003-12-31,011012,2003,1.9490
A,USD,STD,INDL,C,SXT,2004-12-31,011012,2004,1.6780
A,USD,STD,INDL,C,SXT,2005-12-31,011012,2005,2.2360
I,USD,STD,INDL,C,TYTN,1995-05-31,011013,1994,
A,USD,STD,INDL,C,UVV,1995-06-30,011017,1995,
A,USD,STD,INDL,C,UVV,1996-06-30,011017,1996,0.5000
A,USD,STD,INDL,C,UVV,1997-06-30,011017,1997,0.8000
A,USD,STD,INDL,C,UVV,1998-06-30,011017,1998,6.4000
A,USD,STD,INDL,C,UVV,1999-06-30,011017,1999,2.0000
A,USD,STD,INDL,C,UVV,2000-06-30,011017,2000,2.0000
A,USD,STD,INDL,C,UVV,2001-06-30,011017,2001,1.1000
A,USD,STD,INDL,C,UVV,2002-06-30,011017,2002,2.7000
A,USD,STD,INDL,C,UVV,2004-03-31,011017,2003,3.1980
A,USD,STD,INDL,C,UVV,2005-03-31,011017,2004,5.5450
I,USD,STD,INDL,C,UFMG,1995-07-31,011018,1995,
I,USD,STD,INDL,C,UFMG,1996-07-31,011018,1996,
I,USD,STD,INDL,C,UFMG,1997-07-31,011018,1997,
I,USD,STD,INDL,C,UFMG,1998-07-31,011018,1998,
I,USD,STD,INDL,C,UFMG,1999-07-31,011018,1999,
I,USD,STD,INDL,C,UFMG,2000-07-31,011018,2000,
I,USD,STD,INDL,C,UFMG,2001-07-31,011018,2001,
I,USD,STD,INDL,C,UFMG,2002-07-31,011018,2002,
I,USD,STD,INDL,C,UFMG,2003-07-31,011018,2003,
A,USD,STD,INDL,C,UUU,1995-03-31,011027,1994,
A,USD,STD,INDL,C,UUU,1996-03-31,011027,1995,
A,USD,STD,INDL,C,UUU,1997-03-31,011027,1996,
A,USD,STD,INDL,C,UUU,1998-03-31,011027,1997,
A,USD,STD,INDL,C,UUU,1999-03-31,011027,1998,
A,USD,STD,INDL,C,UUU,2000-03-31,011027,1999,
A,USD,STD,INDL,C,UUU,2001-03-31,011027,2000,0.0240
A,USD,STD,INDL,C,UUU,2002-03-31,011027,2001,0.0490
A,USD,STD,INDL,C,UUU,2003-03-31,011027,2002,0.0840
A,USD,STD,INDL,C,UUU,2004-03-31,011027,2003,0.0810
A,USD,STD,INDL,C,UUU,2005-03-31,011027,2004,0.1350
I,USD,STD,INDL,C,TVL.2,1995-12-31,011030,1995,
I,USD,STD,INDL,C,TVL.2,1996-12-31,011030,1996,
I,USD,STD,INDL,C,TVL.2,1997-12-31,011030,1997,
I,USD,STD,INDL,C,TVL.2,1998-12-31,011030,1998,
I,USD,STD,INDL,C,UNIV.,1995-12-31,011031,1995,
I,USD,STD,INDL,C,UNIV.,1996-12-31,011031,1996,
I,USD,STD,INDL,C,UNIV.,1997-12-31,011031,1997,
A,USD,STD,INDL,C,UHS,1995-12-31,011032,1995,
A,USD,STD,INDL,C,UHS,1996-12-31,011032,1996,0.4540
A,USD,STD,INDL,C,UHS,1997-12-31,011032,1997,0.6040
A,USD,STD,INDL,C,UHS,1998-12-31,011032,1998,1.1960
A,USD,STD,INDL,C,UHS,1999-12-31,011032,1999,2.4770
A,USD,STD,INDL,C,UHS,2000-12-31,011032,2000,3.1630
A,USD,STD,INDL,C,UHS,2001-12-31,011032,2001,8.3000
A,USD,STD,INDL,C,UHS,2002-12-31,011032,2002,8.2030
A,USD,STD,INDL,C,UHS,2003-12-31,011032,2003,6.5040
A,USD,STD,INDL,C,UHS,2004-12-31,011032,2004,5.8200
A,USD,STD,INDL,C,UHS,2005-12-31,011032,2005,3.8570
I,USD,STD,INDL,C,CTTC,1995-07-31,011035,1995,
I,USD,STD,INDL,C,CTTC,1996-07-31,011035,1996,
I,USD,STD,INDL,C,CTTC,1997-07-31,011035,1997,
I,USD,STD,INDL,C,CTTC,1998-07-31,011035,1998,
I,USD,STD,INDL,C,CTTC,1999-07-31,011035,1999,
I,USD,STD,INDL,C,CTTC,2000-07-31,011035,2000,0.5930
I,USD,STD,INDL,C,CTTC,2001-07-31,011035,2001,0.3030
I,USD,STD,INDL,C,CTTC,2002-07-31,011035,2002,0.1350
I,USD,STD,INDL,C,CTTC,2003-07-31,011035,2003,0.2230
I,USD,STD,INDL,C,CTTC,2004-07-31,011035,2004,0.3270
I,USD,STD,INDL,C,CTTC,2005-07-31,011035,2005,0.5100
I,USD,STD,INDL,C,UCL.1,1995-12-31,011038,1995,
I,USD,STD,INDL,C,UCL.1,1996-12-31,011038,1996,4.0000
I,USD,STD,INDL,C,UCL.1,1997-12-31,011038,1997,6.0000
I,USD,STD,INDL,C,UCL.1,1998-12-31,011038,1998,12.0000
I,USD,STD,INDL,C,UCL.1,1999-12-31,011038,1999,12.0000
I,USD,STD,INDL,C,UCL.1,2000-12-31,011038,2000,6.0000
I,USD,STD,INDL,C,UCL.1,2001-12-31,011038,2001,12.0000
I,USD,STD,INDL,C,UCL.1,2002-12-31,011038,2002,30.0000
I,USD,STD,INDL,C,UCL.1,2003-12-31,011038,2003,5.0000
I,USD,STD,INDL,C,UCL.1,2004-12-31,011038,2004,3.0000
I,USD,STD,INDL,C,PNU.1,1995-12-31,011040,1995,
I,USD,STD,INDL,C,PNU.1,1996-12-31,011040,1996,25.0000
I,USD,STD,INDL,C,PNU.1,1997-12-31,011040,1997,24.0000
I,USD,STD,INDL,C,PNU.1,1998-12-31,011040,1998,20.0000
I,USD,STD,INDL,C,PNU.1,1999-12-31,011040,1999,55.0000
I,USD,STD,INDL,C,UPEN,1995-12-31,011042,1995,
I,USD,STD,INDL,C,UPEN,1996-12-31,011042,1996,
I,USD,STD,INDL,C,UPEN,1997-12-31,011042,1997,
I,USD,STD,INDL,C,3UTWN,1995-06-30,011045,1995,
I,USD,STD,INDL,C,3UTWN,1996-06-30,011045,1996,
I,USD,STD,INDL,C,3UTWN,1997-06-30,011045,1997,
I,USD,STD,INDL,C,3UTWN,1998-06-30,011045,1998,
I,USD,STD,INDL,C,3UTWN,1999-06-30,011045,1999,
I,USD,STD,INDL,C,USH.1,1995-12-31,011049,1995,
I,USD,STD,INDL,C,USH.1,1996-12-31,011049,1996,0.2530
A,USD,STD,INDL,C,UTMD,1995-12-31,011051,1995,
A,USD,STD,INDL,C,UTMD,1996-12-31,011051,1996,
A,USD,STD,INDL,C,UTMD,1997-12-31,011051,1997,
A,USD,STD,INDL,C,UTMD,1998-12-31,011051,1998,
A,USD,STD,INDL,C,UTMD,1999-12-31,011051,1999,
A,USD,STD,INDL,C,UTMD,2000-12-31,011051,2000,0.4030
A,USD,STD,INDL,C,UTMD,2001-12-31,011051,2001,0.2480
A,USD,STD,INDL,C,UTMD,2002-12-31,011051,2002,0.1750
A,USD,STD,INDL,C,UTMD,2003-12-31,011051,2003,0.1780
A,USD,STD,INDL,C,UTMD,2004-12-31,011051,2004,0.3880
A,USD,STD,INDL,C,UTMD,2005-12-31,011051,2005,0.8690
I,USD,STD,INDL,C,3UTAH,1995-12-31,011053,1995,
I,USD,STD,INDL,C,3UTAH,1996-12-31,011053,1996,
I,USD,STD,INDL,C,3UTAH,1997-12-31,011053,1997,
I,USD,STD,INDL,C,3UTAH,1998-12-31,011053,1998,
I,USD,STD,INDL,C,GEOW,1995-12-31,011054,1995,
I,USD,STD,INDL,C,GEOW,1996-12-31,011054,1996,
I,USD,STD,INDL,C,GEOW,1997-12-31,011054,1997,
I,USD,STD,INDL,C,ILA,1995-12-31,011056,1995,
I,USD,STD,INDL,C,ILA,1996-12-31,011056,1996,0.9440
I,USD,STD,INDL,C,ILA,1997-12-31,011056,1997,2.6810
I,USD,STD,INDL,C,ILA,1998-12-31,011056,1998,5.8720
I,USD,STD,INDL,C,ILA,1999-12-31,011056,1999,5.0000
I,USD,STD,INDL,C,ILA,2000-12-31,011056,2000,1.5000
I,USD,STD,INDL,C,ILA,2001-12-31,011056,2001,2.4000
I,USD,STD,INDL,C,ILA,2002-12-31,011056,2002,6.2000
I,USD,STD,INDL,C,ILA,2003-12-31,011056,2003,5.4000
I,USD,STD,INDL,C,ILA,2004-12-31,011056,2004,9.3000
I,USD,STD,INDL,C,ILA,2005-12-31,011056,2005,1.9000
I,USD,STD,INDL,C,3VBAN,1995-10-31,011058,1995,
I,USD,STD,INDL,C,3VBAN,1996-10-31,011058,1996,
I,USD,STD,INDL,C,3VBAN,1997-10-31,011058,1997,
I,USD,STD,INDL,C,3VBAN,1998-10-31,011058,1998,
A,USD,STD,INDL,C,VFC,1995-12-31,011060,1995,
A,USD,STD,INDL,C,VFC,1996-12-31,011060,1996,6.9000
A,USD,STD,INDL,C,VFC,1997-12-31,011060,1997,9.0000
A,USD,STD,INDL,C,VFC,1998-12-31,011060,1998,9.7000
A,USD,STD,INDL,C,VFC,1999-12-31,011060,1999,11.9000
A,USD,STD,INDL,C,VFC,2000-12-31,011060,2000,10.5000
A,USD,STD,INDL,C,VFC,2001-12-31,011060,2001,15.4000
A,USD,STD,INDL,C,VFC,2002-12-31,011060,2002,14.8850
A,USD,STD,INDL,C,VFC,2003-12-31,011060,2003,12.6580
A,USD,STD,INDL,C,VFC,2004-12-31,011060,2004,11.9640
A,USD,STD,INDL,C,VFC,2005-12-31,011060,2005,0.0000
I,USD,STD,INDL,C,VLSI,1995-12-31,011062,1995,
I,USD,STD,INDL,C,VLSI,1996-12-31,011062,1996,7.9540
I,USD,STD,INDL,C,VLSI,1997-12-31,011062,1997,13.1040
I,USD,STD,INDL,C,VLSI,1998-12-31,011062,1998,17.9600
A,USD,STD,INDL,C,VSEC,1995-12-31,011065,1995,
A,USD,STD,INDL,C,VSEC,1996-12-31,011065,1996,
A,USD,STD,INDL,C,VSEC,1997-12-31,011065,1997,
A,USD,STD,INDL,C,VSEC,1998-12-31,011065,1998,
A,USD,STD,INDL,C,VSEC,1999-12-31,011065,1999,
A,USD,STD,INDL,C,VSEC,2000-12-31,011065,2000,0.0940
A,USD,STD,INDL,C,VSEC,2001-12-31,011065,2001,0.0940
A,USD,STD,INDL,C,VSEC,2002-12-31,011065,2002,0.1110
A,USD,STD,INDL,C,VSEC,2003-12-31,011065,2003,0.0680
A,USD,STD,INDL,C,VSEC,2004-12-31,011065,2004,0.1100
A,USD,STD,INDL,C,VSEC,2005-12-31,011065,2005,0.2940
I,USD,STD,INDL,C,AROX,1995-06-30,011070,1995,
I,USD,STD,INDL,C,AROX,1996-06-30,011070,1996,
I,USD,STD,INDL,C,AROX,1997-06-30,011070,1997,
I,USD,STD,INDL,C,AROX,1998-06-30,011070,1998,
I,USD,STD,INDL,C,AROX,1999-06-30,011070,1999,
I,USD,STD,INDL,C,AROX,2000-06-30,011070,2000,
I,USD,STD,INDL,C,AROX,2001-06-30,011070,2001,
I,USD,STD,INDL,C,AROX,2002-06-30,011070,2002,0.2320
I,USD,STD,INDL,C,AROX,2003-06-30,011070,2003,0.1930
I,USD,STD,INDL,C,AROX,2004-06-30,011070,2004,0.0260
I,USD,STD,INDL,C,AROX,2005-06-30,011070,2005,0.1120
I,USD,STD,INDL,C,SWHI.,1995-06-30,011074,1995,
I,USD,STD,INDL,C,SWHI.,1996-06-30,011074,1996,
I,USD,STD,INDL,C,SWHI.,1997-06-30,011074,1997,
I,USD,STD,INDL,C,SWHI.,1998-06-30,011074,1998,
I,USD,STD,INDL,C,SWHI.,1999-06-30,011074,1999,
I,USD,STD,INDL,C,SWHI.,2000-06-30,011074,2000,0.1600
I,USD,STD,INDL,C,SWHI.,2001-06-30,011074,2001,0.0070
I,USD,STD,INDL,C,SWHI.,2002-06-30,011074,2002,0.0450
I,USD,STD,INDL,C,SWHI.,2003-06-30,011074,2003,0.0050
I,USD,STD,INDL,C,SWHI.,2004-06-30,011074,2004,0.0040
I,USD,STD,INDL,C,SWHI.,2005-06-30,011074,2005,0.0000
I,USD,STD,INDL,C,VALN.1,1995-05-31,011084,1994,
I,USD,STD,INDL,C,VALN.1,1996-05-31,011084,1995,
I,USD,STD,INDL,C,VALN.1,1997-05-31,011084,1996,
I,USD,STD,INDL,C,VALN.1,1998-05-31,011084,1997,
I,USD,STD,INDL,C,VALN.1,1999-05-31,011084,1998,
I,USD,STD,INDL,C,3VALL,1995-01-31,011087,1994,
I,USD,STD,INDL,C,3VALL,1996-01-31,011087,1995,
I,USD,STD,INDL,C,VF,1995-12-31,011088,1995,
I,USD,STD,INDL,C,VF,1996-12-31,011088,1996,
I,USD,STD,INDL,C,VF,1997-12-31,011088,1997,
I,USD,STD,INDL,C,VR.2,1995-08-31,011091,1995,
I,USD,STD,INDL,C,VR.2,1996-08-31,011091,1996,
I,USD,STD,INDL,C,VR.2,1997-08-31,011091,1997,
I,USD,STD,INDL,C,VR.2,1998-08-31,011091,1998,
I,USD,STD,INDL,C,VR.2,1999-08-31,011091,1999,
A,USD,STD,INDL,C,VMI,1995-12-31,011094,1995,
A,USD,STD,INDL,C,VMI,1996-12-31,011094,1996,0.6870
A,USD,STD,INDL,C,VMI,1997-12-31,011094,1997,0.9600
A,USD,STD,INDL,C,VMI,1998-12-31,011094,1998,1.6670
A,USD,STD,INDL,C,VMI,1999-12-31,011094,1999,1.9260
A,USD,STD,INDL,C,VMI,2000-12-31,011094,2000,2.4610
A,USD,STD,INDL,C,VMI,2001-12-31,011094,2001,2.7120
A,USD,STD,INDL,C,VMI,2002-12-31,011094,2002,2.8230
A,USD,STD,INDL,C,VMI,2003-12-31,011094,2003,2.2940
A,USD,STD,INDL,C,VMI,2004-12-31,011094,2004,1.6390
A,USD,STD,INDL,C,VMI,2005-12-31,011094,2005,0.9360
I,USD,STD,INDL,C,VAL.1,1995-10-31,011096,1995,
I,USD,STD,INDL,C,VAL.1,1996-10-31,011096,1996,0.1830
I,USD,STD,INDL,C,VAL.1,1997-10-31,011096,1997,0.3910
I,USD,STD,INDL,C,VAL.1,1998-10-31,011096,1998,0.7060
I,USD,STD,INDL,C,VAL.1,1999-10-31,011096,1999,1.1680
I,USD,STD,INDL,C,VAL.1,2000-10-31,011096,2000,7.0600
I,USD,STD,INDL,C,VAL.1,2001-10-31,011096,2001,1.7150
I,USD,STD,INDL,C,VAL.1,2002-10-31,011096,2002,8.5660
I,USD,STD,INDL,C,VAL.1,2003-10-31,011096,2003,7.4780
I,USD,STD,INDL,C,VAL.1,2004-10-31,011096,2004,6.7480
I,USD,STD,INDL,C,VAL.1,2005-10-31,011096,2005,5.9350
A,USD,STD,INDL,C,VALU,1995-04-30,011099,1994,
A,USD,STD,INDL,C,VALU,1996-04-30,011099,1995,
A,USD,STD,INDL,C,VALU,1997-04-30,011099,1996,
A,USD,STD,INDL,C,VALU,1998-04-30,011099,1997,
A,USD,STD,INDL,C,VALU,1999-04-30,011099,1998,
A,USD,STD,INDL,C,VALU,2000-04-30,011099,1999,
A,USD,STD,INDL,C,VALU,2001-04-30,011099,2000,
A,USD,STD,INDL,C,VALU,2002-04-30,011099,2001,
A,USD,STD,INDL,C,VALU,2003-04-30,011099,2002,
A,USD,STD,INDL,C,VALU,2004-04-30,011099,2003,
A,USD,STD,INDL,C,VALU,2005-04-30,011099,2004,
I,USD,STD,INDL,C,VRC.Z,1995-12-31,011113,1995,
I,USD,STD,INDL,C,VRC.Z,1996-12-31,011113,1996,0.7090
I,USD,STD,INDL,C,VRC.Z,1997-12-31,011113,1997,1.3010
I,USD,STD,INDL,C,VRC.Z,1998-12-31,011113,1998,2.2020
I,USD,STD,INDL,C,VRC.Z,1999-12-31,011113,1999,2.5140
I,USD,STD,INDL,C,VAR,1995-09-30,011115,1995,
I,USD,STD,INDL,C,VAR,1996-09-30,011115,1996,2.7920
I,USD,STD,INDL,C,VAR,1997-09-30,011115,1997,6.1270
I,USD,STD,INDL,C,VAR,1998-09-30,011115,1998,4.2020
I,USD,STD,INDL,C,VAR,1999-09-30,011115,1999,1.9540
I,USD,STD,INDL,C,VAR,2000-09-30,011115,2000,4.8220
I,USD,STD,INDL,C,VAR,2001-09-30,011115,2001,16.5290
I,USD,STD,INDL,C,VAR,2002-09-30,011115,2002,16.9240
I,USD,STD,INDL,C,VAR,2003-09-30,011115,2003,20.2850
I,USD,STD,INDL,C,VAR,2004-09-30,011115,2004,20.3070
I,USD,STD,INDL,C,VAR,2005-09-30,011115,2005,23.5800
I,USD,STD,INDL,C,VRLN,1995-01-31,011117,1994,
I,USD,STD,INDL,C,VRLN,1996-01-31,011117,1995,
I,USD,STD,INDL,C,VRLN,1997-01-31,011117,1996,
I,USD,STD,INDL,C,VRLN,1998-01-31,011117,1997,
I,USD,STD,INDL,C,VRLN,1999-01-31,011117,1998,
A,USD,STD,INDL,C,VECO,1995-12-31,011124,1995,
A,USD,STD,INDL,C,VECO,1996-12-31,011124,1996,0.4980
A,USD,STD,INDL,C,VECO,1997-12-31,011124,1997,1.2430
A,USD,STD,INDL,C,VECO,1998-12-31,011124,1998,3.6690
A,USD,STD,INDL,C,VECO,1999-12-31,011124,1999,5.3880
A,USD,STD,INDL,C,VECO,2000-12-31,011124,2000,12.6660
A,USD,STD,INDL,C,VECO,2001-12-31,011124,2001,18.6920
A,USD,STD,INDL,C,VECO,2002-12-31,011124,2002,27.8450
A,USD,STD,INDL,C,VECO,2003-12-31,011124,2003,15.4070
A,USD,STD,INDL,C,VECO,2004-12-31,011124,2004,18.4990
A,USD,STD,INDL,C,VECO,2005-12-31,011124,2005,32.4380
I,USD,STD,INDL,C,VELCF,1995-09-30,011128,1995,
I,USD,STD,INDL,C,VELCF,1996-09-30,011128,1996,
I,USD,STD,INDL,C,VELCF,1997-09-30,011128,1997,
I,USD,STD,INDL,C,VELCF,1998-09-30,011128,1998,
I,USD,STD,INDL,C,VELCF,1999-09-30,011128,1999,
I,USD,STD,INDL,C,VELCF,2000-09-30,011128,2000,
I,USD,STD,INDL,C,VELCF,2001-09-30,011128,2001,
I,USD,STD,INDL,C,VELCF,2002-09-30,011128,2002,
I,USD,STD,INDL,C,VELCF,2003-09-30,011128,2003,
I,USD,STD,INDL,C,VELCF,2004-09-30,011128,2004,
I,USD,STD,INDL,C,VELCF,2005-09-30,011128,2005,
I,USD,STD,INDL,C,RATL,1995-03-31,011135,1994,
I,USD,STD,INDL,C,RATL,1996-03-31,011135,1995,
I,USD,STD,INDL,C,RATL,1997-03-31,011135,1996,11.7090
I,USD,STD,INDL,C,RATL,1998-03-31,011135,1997,52.0040
I,USD,STD,INDL,C,RATL,1999-03-31,011135,1998,45.6140
I,USD,STD,INDL,C,RATL,2000-03-31,011135,1999,65.2250
I,USD,STD,INDL,C,RATL,2001-03-31,011135,2000,219.6040
I,USD,STD,INDL,C,RATL,2002-03-31,011135,2001,306.5760
I,USD,STD,INDL,C,VRXL,1995-06-30,011136,1995,
I,USD,STD,INDL,C,VRXL,1996-06-30,011136,1996,
I,USD,STD,INDL,C,VRXL,1997-06-30,011136,1997,
I,USD,STD,INDL,C,VRXL,1998-06-30,011136,1998,
I,USD,STD,INDL,C,VRXL,1999-06-30,011136,1999,
I,USD,STD,INDL,C,VRXL,2000-06-30,011136,2000,
I,USD,STD,INDL,C,VRXL,2001-06-30,011136,2001,0.0000
I,USD,STD,INDL,C,3009B,1995-12-31,011140,1995,
I,USD,STD,INDL,C,3009B,1996-12-31,011140,1996,
I,USD,STD,INDL,C,3009B,1997-12-31,011140,1997,
I,USD,STD,INDL,C,3009B,1998-12-31,011140,1998,
I,USD,STD,INDL,C,3009B,1999-12-31,011140,1999,
I,USD,STD,INDL,C,3009B,2000-12-31,011140,2000,
I,USD,STD,INDL,C,3009B,2001-12-31,011140,2001,0.0000
I,USD,STD,INDL,C,AXYS,1995-12-31,011142,1995,
I,USD,STD,INDL,C,AXYS,1996-12-31,011142,1996,
I,USD,STD,INDL,C,AXYS,1997-12-31,011142,1997,
I,USD,STD,INDL,C,AXYS,1998-12-31,011142,1998,
I,USD,STD,INDL,C,AXYS,1999-12-31,011142,1999,
I,USD,STD,INDL,C,AXYS,2000-12-31,011142,2000,0.7360
I,USD,STD,INDL,C,AXYS,2001-12-31,011142,2001,-5.6330
I,USD,STD,INDL,C,AXYS,2002-12-31,011142,2002,1.3390
I,USD,STD,INDL,C,AXYS,2003-12-31,011142,2003,1.1350
I,USD,STD,INDL,C,AXYS,2004-12-31,011142,2004,0.7730
I,USD,STD,INDL,C,AXYS,2005-12-31,011142,2005,0.7360
I,USD,STD,INDL,C,VRSA.,1995-03-31,011145,1994,
I,USD,STD,INDL,C,VRSA.,1996-03-31,011145,1995,
I,USD,STD,INDL,C,VRSA.,1997-03-31,011145,1996,
I,USD,STD,INDL,C,QFABQ,1995-12-31,011147,1995,
I,USD,STD,INDL,C,QFABQ,1996-12-31,011147,1996,
I,USD,STD,INDL,C,QFABQ,1997-12-31,011147,1997,
I,USD,STD,INDL,C,QFABQ,1998-12-31,011147,1998,
I,USD,STD,INDL,C,QFABQ,1999-12-31,011147,1999,
I,USD,STD,INDL,C,QFABQ,2000-12-31,011147,2000,0.9860
I,USD,STD,INDL,C,QFABQ,2001-12-31,011147,2001,0.9190
I,USD,STD,INDL,C,QFABQ,2002-12-31,011147,2002,0.9720
I,USD,STD,INDL,C,QFABQ,2003-12-31,011147,2003,0.9200
I,USD,STD,INDL,C,QFABQ,2004-12-31,011147,2004,1.0430
I,USD,STD,INDL,C,QFABQ,2005-12-31,011147,2005,2.0790
I,USD,STD,INDL,C,CAN.1,1995-12-31,011155,1995,
I,USD,STD,INDL,C,CAN.1,1996-12-31,011155,1996,
I,USD,STD,INDL,C,CAN.1,1997-12-31,011155,1997,
I,USD,STD,INDL,C,VFOX,1995-12-31,011160,1995,
I,USD,STD,INDL,C,VFOX,1996-12-31,011160,1996,
I,USD,STD,INDL,C,VFOX,1997-12-31,011160,1997,
I,USD,STD,INDL,C,VFOX,1998-12-31,011160,1998,
I,USD,STD,INDL,C,VFOX,1999-12-31,011160,1999,
I,USD,STD,INDL,C,VFOX,2000-12-31,011160,2000,
I,USD,STD,INDL,C,VFOX,2001-12-31,011160,2001,
I,USD,STD,INDL,C,VFOX,2002-12-31,011160,2002,
A,USD,STD,INDL,C,VCON,1995-09-30,011161,1995,
A,USD,STD,INDL,C,VCON,1996-09-30,011161,1996,
A,USD,STD,INDL,C,VCON,1997-09-30,011161,1997,
A,USD,STD,INDL,C,VCON,1998-09-30,011161,1998,
A,USD,STD,INDL,C,VCON,1999-09-30,011161,1999,
A,USD,STD,INDL,C,VCON,2000-09-30,011161,2000,
A,USD,STD,INDL,C,VCON,2001-09-30,011161,2001,0.0730
A,USD,STD,INDL,C,VCON,2002-09-30,011161,2002,0.0960
A,USD,STD,INDL,C,VCON,2003-09-30,011161,2003,0.3510
A,USD,STD,INDL,C,VCON,2004-09-30,011161,2004,0.1280
A,USD,STD,INDL,C,VCON,2005-09-30,011161,2005,0.1950
I,USD,STD,INDL,C,0949B,1995-10-31,011162,1995,
I,USD,STD,INDL,C,0949B,1996-10-31,011162,1996,
I,USD,STD,INDL,C,0949B,1997-10-31,011162,1997,
I,USD,STD,INDL,C,0949B,1998-10-31,011162,1998,
I,USD,STD,INDL,C,0949B,1999-10-31,011162,1999,
I,USD,STD,INDL,C,0949B,2000-10-31,011162,2000,
I,USD,STD,INDL,C,0949B,2001-10-31,011162,2001,
I,USD,STD,INDL,C,0949B,2002-10-31,011162,2002,
I,USD,STD,INDL,C,0949B,2003-10-31,011162,2003,
I,USD,STD,INDL,C,0949B,2004-10-31,011162,2004,
I,USD,STD,INDL,C,0949B,2005-10-31,011162,2005,
A,USD,STD,INDL,C,VIDE,1995-02-28,011169,1994,
